PROPERTY_ID,COUNTRY,PROVINCE,CITY,PROPERTY_PRICE,BEDROOMS,BATHROOMS,PARKING,FLOOR_SIZE,Monthly_Repayment,Total_Once_off_Costs,Min_Gross_Monthly_Income
78864,South Africa,Mpumalanga,White River,1889793,2,2,3,158,15621,297652,169056
78865,South Africa,Limpopo,Polokwane,1440447,4,1,1,212,41477,236016,45081
78866,South Africa,North West,Hartbeespoort,2127758,1,3,2,122,11571,142663,189282
78867,South Africa,Northern Cape,Kimberley,1972526,2,2,1,236,39880,206321,146561
78868,South Africa,Gauteng,Centurion,2936585,3,3,2,219,15825,218706,181386
78869,South Africa,Western Cape,Bellville,1654722,4,1,2,165,45550,230862,35938
78870,South Africa,KwaZulu-Natal,Durban North,1719512,4,2,1,161,43779,226155,47451
78871,South Africa,Eastern Cape,Gqeberha,1050442,1,3,1,68,38131,150731,141356
78872,South Africa,Free State,Welkom,2314162,4,3,1,218,45584,267185,101359
78873,South Africa,Mpumalanga,Nelspruit,2249585,2,3,3,111,51137,209182,71439
78874,South Africa,Limpopo,Tzaneen,1885600,2,1,1,95,9752,92863,136866
78875,South Africa,North West,Rustenburg,2749525,4,3,2,207,49539,238866,56950
78876,South Africa,Northern Cape,Upington,1621044,3,1,1,138,40369,299199,174368
78877,South Africa,Gauteng,Midrand,2330509,1,2,2,197,31694,220672,81898
78878,South Africa,Western Cape,Claremont,5793710,3,3,3,231,14574,123045,73493
78879,South Africa,KwaZulu-Natal,Ballito,4180779,3,1,3,80,39481,212261,113501
78880,South Africa,Eastern Cape,Gqeberha,1646884,2,1,3,74,14461,129704,94495
78881,South Africa,Free State,Bloemfontein,1153690,1,1,1,204,43580,153555,45036
78882,South Africa,Mpumalanga,White River,1082360,2,2,1,211,22401,109377,139384
78883,South Africa,Limpopo,Polokwane,2238024,4,1,3,203,17092,241314,80708
78884,South Africa,North West,Hartbeespoort,2786035,3,2,3,181,24067,213575,86714
78885,South Africa,Northern Cape,Kimberley,1998655,2,1,2,76,30642,77114,36519
78886,South Africa,Gauteng,Sandton,5258410,4,1,2,175,18003,267083,105567
78887,South Africa,Western Cape,Sea Point,4314531,4,1,2,123,23509,222663,83832
78888,South Africa,KwaZulu-Natal,Hillcrest,4498129,2,3,1,193,46210,335624,48719
78889,South Africa,Eastern Cape,Gqeberha,1750812,2,3,2,112,30057,161749,118119
78890,South Africa,Free State,Welkom,1135905,4,2,2,184,50093,100763,182216
78891,South Africa,Mpumalanga,Nelspruit,2473419,1,2,1,117,18074,226564,31361
78892,South Africa,Limpopo,Tzaneen,1595387,1,3,3,199,25742,333724,146626
78893,South Africa,North West,Rustenburg,2004662,2,1,3,235,24507,118540,139432
78894,South Africa,Northern Cape,Upington,1371932,1,2,1,179,36344,170959,77140
78895,South Africa,Gauteng,Alberton,3102370,3,3,2,151,25582,144440,154113
78896,South Africa,Western Cape,Cape Town,6552186,1,3,3,104,8343,320135,43558
78897,South Africa,KwaZulu-Natal,Umhlanga,1416011,3,2,3,125,42949,333208,69703
78898,South Africa,Eastern Cape,Gqeberha,1903222,3,3,1,147,25244,113495,129835
78899,South Africa,Free State,Bloemfontein,2469770,4,1,3,69,28785,340001,189528
78900,South Africa,Mpumalanga,White River,1554152,1,1,3,153,48571,199331,83470
78901,South Africa,Limpopo,Polokwane,2784066,1,2,2,173,20292,168268,52048
78902,South Africa,North West,Hartbeespoort,3228835,2,1,3,89,33674,313326,141934
78903,South Africa,Northern Cape,Kimberley,1677728,4,3,2,96,46106,231703,183354
78904,South Africa,Gauteng,Fourways,1988742,4,1,3,95,28981,335515,116557
78905,South Africa,Western Cape,Stellenbosch,3876240,1,1,3,98,20965,348763,98385
78906,South Africa,KwaZulu-Natal,Durban North,4471980,2,2,2,141,38464,304312,62074
78907,South Africa,Eastern Cape,Gqeberha,2525371,3,3,2,208,40533,228438,85038
78908,South Africa,Free State,Welkom,2577314,1,3,2,89,33627,268600,184443
78909,South Africa,Mpumalanga,Nelspruit,2852269,2,2,2,123,40647,202765,38506
78910,South Africa,Limpopo,Tzaneen,2583156,2,2,2,194,10021,235564,94186
78911,South Africa,North West,Rustenburg,2076361,2,2,2,162,21776,327656,182163
78912,South Africa,Northern Cape,Upington,1346847,2,2,3,207,12993,78370,89163
78913,South Africa,Gauteng,Centurion,952472,3,3,2,221,38417,133224,106401
78914,South Africa,Western Cape,Bellville,2880491,4,3,3,171,11366,227963,131498
78915,South Africa,KwaZulu-Natal,Ballito,2466986,4,3,3,218,42643,339723,88312
78916,South Africa,Eastern Cape,Gqeberha,2163587,4,1,1,201,44455,200524,96644
78917,South Africa,Free State,Bloemfontein,2275855,3,2,2,86,10486,283385,112371
78918,South Africa,Mpumalanga,White River,1628027,3,2,2,223,20167,130414,76357
78919,South Africa,Limpopo,Polokwane,1643834,4,1,2,210,30840,340744,178961
78920,South Africa,North West,Hartbeespoort,1092493,3,2,1,171,35517,276388,138752
78921,South Africa,Northern Cape,Kimberley,1890085,3,1,3,210,50211,258534,155129
78922,South Africa,Gauteng,Midrand,3631763,2,3,1,80,26324,137950,177573
78923,South Africa,Western Cape,Claremont,1860911,4,2,1,112,25260,265947,143129
78924,South Africa,KwaZulu-Natal,Hillcrest,2196775,1,3,1,136,8331,342442,150286
78925,South Africa,Eastern Cape,Gqeberha,1389708,2,3,2,227,52972,301247,120081
78926,South Africa,Free State,Welkom,2441067,1,2,2,83,9543,164091,80652
78927,South Africa,Mpumalanga,Nelspruit,1897392,3,2,1,94,27168,76743,67415
78928,South Africa,Limpopo,Tzaneen,2349678,1,2,2,228,46721,260920,125681
78929,South Africa,North West,Rustenburg,1814734,1,3,2,186,38224,67387,138834
78930,South Africa,Northern Cape,Upington,876249,3,2,2,215,31946,152085,148891
78931,South Africa,Gauteng,Sandton,2540886,4,2,1,193,25267,133659,179546
78932,South Africa,Western Cape,Sea Point,3045031,2,2,1,132,28483,156014,50224
78933,South Africa,KwaZulu-Natal,Umhlanga,2656491,1,1,3,72,45409,62023,119043
78934,South Africa,Eastern Cape,Gqeberha,1307335,3,3,3,133,21032,314617,73211
78935,South Africa,Free State,Bloemfontein,2286635,1,2,3,81,8974,199494,123264
78936,South Africa,Mpumalanga,White River,2656656,2,2,3,179,22981,284204,57733
78937,South Africa,Limpopo,Polokwane,2469855,2,3,3,198,50491,296360,78667
78938,South Africa,North West,Hartbeespoort,3369203,4,2,1,160,43930,274802,63775
78939,South Africa,Northern Cape,Kimberley,2609369,3,2,2,237,46802,167597,84780
78940,South Africa,Gauteng,Alberton,1734454,3,2,1,76,23194,313366,52789
78941,South Africa,Western Cape,Cape Town,1831803,4,2,1,82,46649,170381,155290
78942,South Africa,KwaZulu-Natal,Durban North,2365410,4,2,3,168,51243,133683,96691
78943,South Africa,Eastern Cape,Gqeberha,2791705,2,1,1,134,40280,217973,102429
78944,South Africa,Free State,Welkom,1525929,2,2,1,123,33241,260405,121627
78945,South Africa,Mpumalanga,Nelspruit,1813553,3,1,3,152,35706,130136,48530
78946,South Africa,Limpopo,Tzaneen,1505080,1,2,3,97,23775,83875,94448
78947,South Africa,North West,Rustenburg,1330704,4,2,3,191,38122,237738,87939
78948,South Africa,Northern Cape,Upington,2435737,3,3,2,232,18595,124190,36937
78949,South Africa,Gauteng,Fourways,5081968,3,3,3,212,48464,251086,108298
78950,South Africa,Western Cape,Stellenbosch,4195889,2,1,1,120,43553,203135,118058
78951,South Africa,KwaZulu-Natal,Ballito,3496692,3,2,2,171,18716,140487,172327
78952,South Africa,Eastern Cape,Gqeberha,1280732,4,3,3,138,41760,96145,173978
78953,South Africa,Free State,Bloemfontein,1683893,2,3,3,169,11286,303797,35573
78954,South Africa,Mpumalanga,White River,989101,1,1,3,138,49520,77186,174101
78955,South Africa,Limpopo,Polokwane,1045159,2,3,3,121,32431,273416,138636
78956,South Africa,North West,Hartbeespoort,902201,2,1,2,163,19740,169280,85106
78957,South Africa,Northern Cape,Kimberley,2457460,4,3,1,168,23480,341725,88438
78958,South Africa,Gauteng,Centurion,1454993,1,1,2,184,25848,212054,185049
78959,South Africa,Western Cape,Bellville,5920037,2,2,2,78,49361,100723,116008
78960,South Africa,KwaZulu-Natal,Hillcrest,2305519,2,1,3,116,35868,261172,185937
78961,South Africa,Eastern Cape,Gqeberha,1569776,3,1,3,229,41496,126851,71744
78962,South Africa,Free State,Welkom,1104715,4,2,2,121,24068,270359,64441
78963,South Africa,Mpumalanga,Nelspruit,2347255,3,3,3,226,23605,159320,59340
78964,South Africa,Limpopo,Tzaneen,1057203,3,1,3,151,48047,318526,64288
78965,South Africa,North West,Rustenburg,1768863,1,3,3,229,46728,285854,136282
78966,South Africa,Northern Cape,Upington,1538212,3,1,2,175,8219,205047,169107
78967,South Africa,Gauteng,Midrand,4512689,3,2,3,171,42969,149078,85665
78968,South Africa,Western Cape,Claremont,4703415,4,1,2,109,50708,286369,140714
78969,South Africa,KwaZulu-Natal,Umhlanga,3603653,3,3,2,80,32332,220683,74506
78970,South Africa,Eastern Cape,Gqeberha,1555573,3,1,2,119,13718,270317,74246
78971,South Africa,Free State,Bloemfontein,1878578,2,2,2,118,48860,348917,141289
78972,South Africa,Mpumalanga,White River,2118192,4,3,3,214,46183,88909,74906
78973,South Africa,Limpopo,Polokwane,2724214,3,1,2,178,22115,239881,151863
78974,South Africa,North West,Hartbeespoort,1694731,1,1,2,225,30895,158704,123371
78975,South Africa,Northern Cape,Kimberley,2316988,1,2,1,110,44869,345866,45825
78976,South Africa,Gauteng,Sandton,1399479,3,2,3,230,19861,184776,129662
78977,South Africa,Western Cape,Sea Point,1374436,4,3,1,150,22942,164188,93470
78978,South Africa,KwaZulu-Natal,Durban North,2918919,2,2,3,117,13899,124076,77669
78979,South Africa,Eastern Cape,Gqeberha,1230513,1,1,3,73,51046,337235,124198
78980,South Africa,Free State,Welkom,1430422,3,2,2,117,8126,83696,94625
78981,South Africa,Mpumalanga,Nelspruit,2507726,1,2,3,230,25860,303454,69619
78982,South Africa,Limpopo,Tzaneen,1385612,4,1,2,113,13080,110386,164317
78983,South Africa,North West,Rustenburg,1072686,4,1,3,99,46236,150831,97083
78984,South Africa,Northern Cape,Upington,1183685,2,2,3,134,39074,308529,110360
78985,South Africa,Gauteng,Alberton,4268179,1,1,1,202,22006,281389,48535
78986,South Africa,Western Cape,Cape Town,5918216,3,1,3,79,20761,323377,100471
78987,South Africa,KwaZulu-Natal,Ballito,1026380,1,2,3,152,15455,221218,31421
78988,South Africa,Eastern Cape,Gqeberha,1753791,3,2,1,100,51132,236003,116350
78989,South Africa,Free State,Bloemfontein,1498720,4,2,3,135,35581,209214,123964
78990,South Africa,Mpumalanga,White River,2320108,4,1,1,239,15442,329391,185846
78991,South Africa,Limpopo,Polokwane,1583143,2,3,3,136,46240,180806,187310
78992,South Africa,North West,Hartbeespoort,3023933,3,2,2,199,52877,144895,178609
78993,South Africa,Northern Cape,Kimberley,940266,1,2,2,65,48182,108063,149188
78994,South Africa,Gauteng,Fourways,4970064,4,2,1,228,48700,131146,170416
78995,South Africa,Western Cape,Stellenbosch,7097758,3,1,3,118,23654,324725,157227
78996,South Africa,KwaZulu-Natal,Hillcrest,4105117,2,2,2,112,27854,331607,141448
78997,South Africa,Eastern Cape,Gqeberha,1353840,3,2,2,110,36582,190254,136953
78998,South Africa,Free State,Welkom,2047066,3,1,3,156,16224,269919,100651
78999,South Africa,Mpumalanga,Nelspruit,2578206,1,3,1,143,15811,191568,165294
79000,South Africa,Limpopo,Tzaneen,2915916,4,3,2,166,28520,104508,165978
79001,South Africa,North West,Rustenburg,1642760,2,1,2,154,24589,330214,96179
79002,South Africa,Northern Cape,Upington,2137321,3,1,2,66,39695,288892,162757
79003,South Africa,Gauteng,Centurion,5024679,1,3,3,150,48772,227270,70010
79004,South Africa,Western Cape,Bellville,1638334,4,1,2,89,13509,202280,43301
79005,South Africa,KwaZulu-Natal,Umhlanga,2178025,2,2,3,198,10745,187723,41119
79006,South Africa,Eastern Cape,Gqeberha,1374981,4,2,3,103,38821,187236,44013
79007,South Africa,Free State,Bloemfontein,2536015,3,2,3,106,45353,204444,32314
79008,South Africa,Mpumalanga,White River,1064243,4,1,3,99,48256,60286,111611
79009,South Africa,Limpopo,Polokwane,1288529,4,1,3,153,50786,148572,43036
79010,South Africa,North West,Hartbeespoort,1947686,4,2,3,183,40224,335310,176077
79011,South Africa,Northern Cape,Kimberley,2129752,4,2,1,133,11252,213666,177569
79012,South Africa,Gauteng,Midrand,5077143,2,1,2,128,42509,207098,102233
79013,South Africa,Western Cape,Claremont,6313538,2,1,1,128,34274,238190,39494
79014,South Africa,KwaZulu-Natal,Durban North,2142647,4,2,2,234,16819,100694,139003
79015,South Africa,Eastern Cape,Gqeberha,3423171,4,1,1,113,47466,165559,120309
79016,South Africa,Free State,Welkom,2262073,3,1,2,209,14337,271148,69557
79017,South Africa,Mpumalanga,Nelspruit,857408,1,2,1,210,18411,318030,167231
79018,South Africa,Limpopo,Tzaneen,1337538,1,1,3,200,41348,287882,57263
79019,South Africa,North West,Rustenburg,1424873,1,2,3,127,21192,193763,85751
79020,South Africa,Northern Cape,Upington,1332958,3,2,1,135,13174,155737,131507
79021,South Africa,Gauteng,Sandton,1199610,2,1,2,70,34595,76315,164584
79022,South Africa,Western Cape,Sea Point,6672168,1,1,1,191,43117,50069,141489
79023,South Africa,KwaZulu-Natal,Ballito,1777398,1,3,2,147,45112,57239,188108
79024,South Africa,Eastern Cape,Gqeberha,1412703,2,3,1,94,49962,138664,105726
79025,South Africa,Free State,Bloemfontein,2436966,3,3,2,125,46239,331890,111068
79026,South Africa,Mpumalanga,White River,2491611,3,1,3,186,38061,114488,152058
79027,South Africa,Limpopo,Polokwane,1087495,3,1,3,173,12371,345547,96583
79028,South Africa,North West,Hartbeespoort,3233599,3,1,1,118,39925,236534,170631
79029,South Africa,Northern Cape,Kimberley,1522051,1,3,1,108,23218,154505,141959
79030,South Africa,Gauteng,Alberton,3350449,1,3,3,162,15038,256093,128218
79031,South Africa,Western Cape,Cape Town,1384461,4,1,2,185,40297,216666,151688
79032,South Africa,KwaZulu-Natal,Hillcrest,2394583,4,1,2,219,12192,242983,112741
79033,South Africa,Eastern Cape,Gqeberha,1748674,2,1,1,104,17280,273099,34444
79034,South Africa,Free State,Welkom,1063078,2,1,3,195,45570,179980,49439
79035,South Africa,Mpumalanga,Nelspruit,2546906,4,1,2,100,44957,146168,133717
79036,South Africa,Limpopo,Tzaneen,1854922,2,2,2,202,36032,138435,87399
79037,South Africa,North West,Rustenburg,2151546,1,1,3,217,45510,237726,124027
79038,South Africa,Northern Cape,Upington,2454676,3,2,1,81,52754,235049,55634
79039,South Africa,Gauteng,Fourways,4204276,1,3,2,162,38091,55155,103291
79040,South Africa,Western Cape,Stellenbosch,6363368,3,2,2,136,13681,236084,174496
79041,South Africa,KwaZulu-Natal,Umhlanga,1004071,3,1,2,223,43382,107938,175758
79042,South Africa,Eastern Cape,Gqeberha,1024369,2,2,2,199,26259,105526,128655
79043,South Africa,Free State,Bloemfontein,2498110,4,3,3,194,41420,337106,55655
79044,South Africa,Mpumalanga,White River,1519579,4,3,3,180,21812,97339,181720
79045,South Africa,Limpopo,Polokwane,1952958,2,1,1,101,37136,139198,104248
79046,South Africa,North West,Hartbeespoort,2703916,3,3,3,193,38247,334908,75384
79047,South Africa,Northern Cape,Kimberley,2606819,1,3,3,171,28210,66256,108131
79048,South Africa,Gauteng,Centurion,2074508,1,3,2,232,9894,162028,124932
79049,South Africa,Western Cape,Bellville,5911074,2,3,1,185,29462,97133,39012
79050,South Africa,KwaZulu-Natal,Durban North,1607318,4,1,3,73,25257,284949,80248
79051,South Africa,Eastern Cape,Gqeberha,1899840,2,3,2,123,28177,114195,93917
79052,South Africa,Free State,Welkom,1132851,3,3,1,75,27761,69992,89492
79053,South Africa,Mpumalanga,Nelspruit,1654501,4,2,1,72,26167,313895,36467
79054,South Africa,Limpopo,Tzaneen,2467915,4,1,2,72,46173,145751,103985
79055,South Africa,North West,Rustenburg,1949280,3,2,1,75,35353,118245,91832
79056,South Africa,Northern Cape,Upington,1372336,3,1,3,76,18471,258020,180746
79057,South Africa,Gauteng,Midrand,1254737,2,3,2,235,40207,182863,32379
79058,South Africa,Western Cape,Claremont,7121990,4,2,1,238,14638,231757,74775
79059,South Africa,KwaZulu-Natal,Ballito,2787630,3,1,1,237,33808,82348,43226
79060,South Africa,Eastern Cape,Gqeberha,2046516,3,2,1,154,40965,164373,159838
79061,South Africa,Free State,Bloemfontein,1765715,4,1,1,168,16333,220165,167617
79062,South Africa,Mpumalanga,White River,2763388,4,2,3,231,13045,287208,187197
79063,South Africa,Limpopo,Polokwane,1151271,3,1,2,80,13319,192175,42921
79064,South Africa,North West,Hartbeespoort,2520443,1,1,3,72,33293,70684,143204
79065,South Africa,Northern Cape,Kimberley,2416390,3,3,2,212,27684,89310,101525
79066,South Africa,Gauteng,Sandton,1908961,2,3,3,214,31706,224570,33573
79067,South Africa,Western Cape,Sea Point,6304346,3,1,2,200,31996,123242,43345
79068,South Africa,KwaZulu-Natal,Hillcrest,4035393,1,3,2,222,21380,114911,114158
79069,South Africa,Eastern Cape,Gqeberha,1947195,3,3,3,93,51459,58241,82992
79070,South Africa,Free State,Welkom,1376900,2,2,2,185,27761,69567,68108
79071,South Africa,Mpumalanga,Nelspruit,2017055,2,1,2,142,40350,311989,39353
79072,South Africa,Limpopo,Tzaneen,2224925,3,2,1,193,45819,163923,164942
79073,South Africa,North West,Rustenburg,1911920,2,3,3,126,40807,85949,126440
79074,South Africa,Northern Cape,Upington,877014,1,1,1,106,46338,98295,123158
79075,South Africa,Gauteng,Alberton,4298914,4,2,1,217,50540,91141,58596
79076,South Africa,Western Cape,Cape Town,4457576,2,3,3,144,36161,288980,142491
79077,South Africa,KwaZulu-Natal,Umhlanga,1796628,4,3,1,177,33370,83623,103985
79078,South Africa,Eastern Cape,Gqeberha,2446848,2,1,3,63,11226,191356,180165
79079,South Africa,Free State,Bloemfontein,1838803,4,1,1,90,19948,158907,35157
79080,South Africa,Mpumalanga,White River,2031637,3,2,1,97,32866,114506,119803
79081,South Africa,Limpopo,Polokwane,2740168,2,1,1,68,31204,127583,63583
79082,South Africa,North West,Hartbeespoort,2268635,2,2,1,138,28986,305492,129672
79083,South Africa,Northern Cape,Kimberley,895757,1,2,2,106,19730,169048,177714
79084,South Africa,Gauteng,Fourways,2353449,1,3,3,72,25257,270076,168676
79085,South Africa,Western Cape,Stellenbosch,3234331,3,2,3,127,47924,312535,168860
79086,South Africa,KwaZulu-Natal,Durban North,4625805,3,2,3,136,21812,88348,78076
79087,South Africa,Eastern Cape,Gqeberha,2796941,4,1,2,166,15186,227978,38510
79088,South Africa,Free State,Welkom,2317979,3,2,3,219,32167,283280,142088
79089,South Africa,Mpumalanga,Nelspruit,1330697,4,1,2,188,29586,332255,121237
79090,South Africa,Limpopo,Tzaneen,1478901,1,2,3,106,14211,135512,103282
79091,South Africa,North West,Rustenburg,2641427,1,2,3,69,50050,171663,168505
79092,South Africa,Northern Cape,Upington,1806560,1,2,3,81,20568,326399,37084
79093,South Africa,Gauteng,Centurion,3744345,2,3,1,189,47873,265599,160905
79094,South Africa,Western Cape,Bellville,5030434,2,2,1,97,35945,165666,170334
79095,South Africa,KwaZulu-Natal,Ballito,3786490,4,1,2,63,51247,284889,69669
79096,South Africa,Eastern Cape,Gqeberha,2336112,4,3,1,126,15267,344649,102860
79097,South Africa,Free State,Bloemfontein,1315956,2,1,1,142,20727,334651,133698
79098,South Africa,Mpumalanga,White River,1238727,4,2,3,198,20350,267659,174669
79099,South Africa,Limpopo,Polokwane,1526251,4,1,2,64,48489,136651,100263
79100,South Africa,North West,Hartbeespoort,1893117,1,1,3,235,24936,288784,161012
79101,South Africa,Northern Cape,Kimberley,2219964,2,3,3,108,21996,178383,113744
79102,South Africa,Gauteng,Midrand,3272651,3,1,1,62,48943,317392,36385
79103,South Africa,Western Cape,Claremont,4863588,1,3,1,144,39204,305312,64796
79104,South Africa,KwaZulu-Natal,Hillcrest,975846,2,1,1,221,25632,304312,45059
79105,South Africa,Eastern Cape,Gqeberha,3109104,4,3,2,66,46376,282503,168380
79106,South Africa,Free State,Welkom,2381097,3,2,2,222,25330,298320,157780
79107,South Africa,Mpumalanga,Nelspruit,1926467,3,3,2,88,44470,343340,111123
79108,South Africa,Limpopo,Tzaneen,2326725,1,2,2,218,10594,325558,185144
79109,South Africa,North West,Rustenburg,2572973,2,1,2,143,39836,256265,152805
79110,South Africa,Northern Cape,Upington,1858963,4,2,3,77,10254,238716,37434
